Typecode ROC HalfROC Seq ROCpin TrLink TrCell iring iphi t trace localROC localHalfROC 
TL-L45S3 1 1 11 11 1 2 17 19 1 0 1 1
TL-L45S3 1 1 12 12 1 2 16 19 1 0 1 1
TL-L45S3 1 1 13 13 1 3 17 16 1 0 1 1
TL-L45S3 1 1 14 14 1 3 16 16 1 0 1 1
TL-L45S3 1 1 15 15 1 3 17 17 1 0 1 1
TL-L45S3 1 1 16 16 1 3 16 17 1 0 1 1
TL-L45S3 1 1 17 17 -1 -1 -1 15 -1 0 1 1
TL-L45S3 1 1 18 18 -1 -1 -1 15 -1 0 1 1
TL-L45S3 1 1 19 19 2 0 15 16 1 0 1 1
TL-L45S3 1 1 20 20 2 0 14 16 1 0 1 1
TL-L45S3 1 1 21 21 2 0 15 17 1 0 1 1
TL-L45S3 1 1 22 22 2 0 14 17 1 0 1 1
TL-L45S3 1 1 23 23 2 1 15 22 1 0 1 1
TL-L45S3 1 1 24 24 2 1 14 22 1 0 1 1
TL-L45S3 1 1 25 25 2 1 15 23 1 0 1 1
TL-L45S3 1 1 26 26 2 1 14 23 1 0 1 1
TL-L45S3 1 1 27 27 -1 -1 -1 15 -1 0 1 1
TL-L45S3 1 1 28 28 2 2 15 20 1 0 1 1
TL-L45S3 1 1 29 29 2 2 14 20 1 0 1 1
TL-L45S3 1 1 30 30 2 2 15 21 1 0 1 1
TL-L45S3 1 1 31 31 2 2 14 21 1 0 1 1
TL-L45S3 1 1 32 32 2 3 15 18 1 0 1 1
TL-L45S3 1 1 33 33 2 3 14 18 1 0 1 1
TL-L45S3 1 1 34 34 2 3 15 19 1 0 1 1
TL-L45S3 1 1 35 35 2 3 14 19 1 0 1 1
TL-L45S3 2 0 0 72 5 0 9 20 1 0 2 1
TL-L45S3 2 0 1 73 5 0 8 20 1 0 2 1
TL-L45S3 2 0 2 74 5 0 9 21 1 0 2 1
TL-L45S3 2 0 3 75 5 0 8 21 1 0 2 1
TL-L45S3 2 0 4 76 5 2 9 18 1 0 2 1
TL-L45S3 2 0 5 77 5 2 8 18 1 0 2 1
TL-L45S3 2 0 6 78 5 2 9 19 1 0 2 1
TL-L45S3 2 0 7 79 5 2 8 19 1 0 2 1
TL-L45S3 2 0 8 80 -1 -1 -1 15 -1 0 2 1
TL-L45S3 2 0 9 81 5 3 9 16 1 0 2 1
TL-L45S3 2 0 10 82 5 3 8 16 1 0 2 1
TL-L45S3 2 0 11 83 5 3 9 17 1 0 2 1
TL-L45S3 2 0 12 84 5 3 8 17 1 0 2 1
TL-L45S3 2 0 13 85 5 1 9 22 1 0 2 1
TL-L45S3 2 0 14 86 5 1 8 22 1 0 2 1
TL-L45S3 2 0 15 87 5 1 9 23 1 0 2 1
TL-L45S3 2 0 16 88 5 1 8 23 1 0 2 1
TL-L45S3 2 0 17 89 -1 -1 -1 15 -1 0 2 1
TL-L45S3 2 0 18 90 -1 -1 -1 15 -1 0 2 1
TL-L45S3 2 0 19 91 6 1 7 22 1 0 2 1
TL-L45S3 2 0 20 92 6 1 6 22 1 0 2 1
TL-L45S3 2 0 21 93 6 1 7 23 1 0 2 1
TL-L45S3 2 0 22 94 6 1 6 23 1 0 2 1
TL-L45S3 2 0 23 95 6 2 7 20 1 0 2 1
TL-L45S3 2 0 24 96 6 2 6 20 1 0 2 1
TL-L45S3 2 0 25 97 6 2 7 21 1 0 2 1
TL-L45S3 2 0 26 98 6 2 6 21 1 0 2 1
TL-L45S3 2 0 27 99 -1 -1 -1 15 -1 0 2 1
TL-L45S3 2 0 28 100 6 3 7 18 1 0 2 1
TL-L45S3 2 0 29 101 6 3 6 18 1 0 2 1
TL-L45S3 2 0 30 102 6 3 7 19 1 0 2 1
TL-L45S3 2 0 31 103 6 3 6 19 1 0 2 1
TL-L45S3 2 0 32 104 6 0 7 16 1 0 2 1
TL-L45S3 2 0 33 105 6 0 6 16 1 0 2 1
TL-L45S3 2 0 34 106 6 0 7 17 1 0 2 1
TL-L45S3 2 0 35 107 6 0 6 17 1 0 2 1
TL-L45S3 2 1 0 0 1 0 41 20 1 0 1 1
TL-L45S3 2 1 1 1 1 0 40 20 1 0 1 1
TL-L45S3 2 1 2 2 1 0 41 21 1 0 1 1
TL-L45S3 2 1 3 3 1 0 40 21 1 0 1 1
TL-L45S3 2 1 4 4 1 1 41 22 1 0 1 1
TL-L45S3 2 1 5 5 1 1 40 22 1 0 1 1
TL-L45S3 2 1 6 6 1 1 41 23 1 0 1 1
TL-L45S3 2 1 7 7 1 1 40 23 1 0 1 1
TL-L45S3 2 1 8 8 -1 -1 -1 15 -1 0 1 1
TL-L45S3 2 1 9 9 1 2 41 18 1 0 1 1
TL-L45S3 2 1 10 10 1 2 40 18 1 0 1 1
TL-L45S3 2 1 11 11 1 2 41 19 1 0 1 1
TL-L45S3 2 1 12 12 1 2 40 19 1 0 1 1
TL-L45S3 2 1 13 13 1 3 41 16 1 0 1 1
TL-L45S3 2 1 14 14 1 3 40 16 1 0 1 1
TL-L45S3 2 1 15 15 1 3 41 17 1 0 1 1
TL-L45S3 2 1 16 16 1 3 40 17 1 0 1 1
TL-L45S3 2 1 17 17 -1 -1 -1 15 -1 0 1 1
TL-L45S3 2 1 18 18 -1 -1 -1 15 -1 0 1 1
TL-L45S3 2 1 19 19 2 0 39 16 1 0 1 1
TL-L45S3 2 1 20 20 2 0 38 16 1 0 1 1
TL-L45S3 2 1 21 21 2 0 39 17 1 0 1 1
TL-L45S3 2 1 22 22 2 0 38 17 1 0 1 1
TL-L45S3 2 1 23 23 2 1 39 22 1 0 1 1
TL-L45S3 2 1 24 24 2 1 38 22 1 0 1 1
TL-L45S3 2 1 25 25 2 1 39 23 1 0 1 1
TL-L45S3 2 1 26 26 2 1 38 23 1 0 1 1
TL-L45S3 2 1 27 27 -1 -1 -1 15 -1 0 1 1
TL-L45S3 2 1 28 28 2 2 39 20 1 0 1 1
TL-L45S3 2 1 29 29 2 2 38 20 1 0 1 1
TL-L45S3 2 1 30 30 2 2 39 21 1 0 1 1
TL-L45S3 2 1 31 31 2 2 38 21 1 0 1 1
TL-L45S3 2 1 32 32 2 3 39 18 1 0 1 1
TL-L45S3 2 1 33 33 2 3 38 18 1 0 1 1
TL-L45S3 2 1 34 34 2 3 39 19 1 0 1 1
TL-L45S3 2 1 35 35 2 3 38 19 1 0 1 1
TL-L45S3 3 0 0 36 3 0 37 18 1 0 1 2
TL-L45S3 3 0 1 37 3 0 36 18 1 0 1 2
TL-L45S3 3 0 2 38 3 0 37 19 1 0 1 2
TL-L45S3 3 0 3 39 3 0 36 19 1 0 1 2
TL-L45S3 3 0 4 40 3 1 37 16 1 0 1 2
TL-L45S3 3 0 5 41 3 1 36 16 1 0 1 2
TL-L45S3 3 0 6 42 3 1 37 17 1 0 1 2
TL-L45S3 3 0 7 43 3 1 36 17 1 0 1 2
TL-L45S3 3 0 8 44 -1 -1 -1 15 -1 0 1 2
TL-L45S3 3 0 9 45 3 2 37 22 1 0 1 2
TL-L45S3 3 0 10 46 3 2 36 22 1 0 1 2
TL-L45S3 3 0 11 47 3 2 37 23 1 0 1 2
TL-L45S3 3 0 12 48 3 2 36 23 1 0 1 2
TL-L45S3 3 0 13 49 3 3 37 20 1 0 1 2
TL-L45S3 3 0 14 50 3 3 36 20 1 0 1 2
TL-L45S3 3 0 15 51 3 3 37 21 1 0 1 2
TL-L45S3 3 0 16 52 3 3 36 21 1 0 1 2
TL-L45S3 3 0 17 53 -1 -1 -1 15 -1 0 1 2
TL-L45S3 3 0 18 54 -1 -1 -1 15 -1 0 1 2
TL-L45S3 3 0 19 55 4 0 35 22 1 0 1 2
TL-L45S3 3 0 20 56 4 0 34 22 1 0 1 2
TL-L45S3 3 0 21 57 4 0 35 23 1 0 1 2
TL-L45S3 3 0 22 58 4 0 34 23 1 0 1 2
TL-L45S3 3 0 23 59 4 1 35 20 1 0 1 2
TL-L45S3 3 0 24 60 4 1 34 20 1 0 1 2
TL-L45S3 3 0 25 61 4 1 35 21 1 0 1 2
TL-L45S3 3 0 26 62 4 1 34 21 1 0 1 2
TL-L45S3 3 0 27 63 -1 -1 -1 15 -1 0 1 2
TL-L45S3 3 0 28 64 4 2 35 18 1 0 1 2
TL-L45S3 3 0 29 65 4 2 34 18 1 0 1 2
TL-L45S3 3 0 30 66 4 2 35 19 1 0 1 2
TL-L45S3 3 0 31 67 4 2 34 19 1 0 1 2
TL-L45S3 3 0 32 68 4 3 35 16 1 0 1 2
TL-L45S3 3 0 33 69 4 3 34 16 1 0 1 2
TL-L45S3 3 0 34 70 4 3 35 17 1 0 1 2
TL-L45S3 3 0 35 71 4 3 34 17 1 0 1 2
TL-L45S3 3 1 0 36 3 0 13 18 1 0 1 2
TL-L45S3 3 1 1 37 3 0 12 18 1 0 1 2
TL-L45S3 3 1 2 38 3 0 13 19 1 0 1 2
TL-L45S3 3 1 3 39 3 0 12 19 1 0 1 2
TL-L45S3 3 1 4 40 3 1 13 16 1 0 1 2
TL-L45S3 3 1 5 41 3 1 12 16 1 0 1 2
TL-L45S3 3 1 6 42 3 1 13 17 1 0 1 2
TL-L45S3 3 1 7 43 3 1 12 17 1 0 1 2
TL-L45S3 3 1 8 44 -1 -1 -1 15 -1 0 1 2
TL-L45S3 3 1 9 45 3 2 13 22 1 0 1 2
TL-L45S3 3 1 10 46 3 2 12 22 1 0 1 2
TL-L45S3 3 1 11 47 3 2 13 23 1 0 1 2
TL-L45S3 3 1 12 48 3 2 12 23 1 0 1 2
TL-L45S3 3 1 13 49 3 3 13 20 1 0 1 2
TL-L45S3 3 1 14 50 3 3 12 20 1 0 1 2
TL-L45S3 3 1 15 51 3 3 13 21 1 0 1 2
TL-L45S3 3 1 16 52 3 3 12 21 1 0 1 2
TL-L45S3 3 1 17 53 -1 -1 -1 15 -1 0 1 2
TL-L45S3 3 1 18 54 -1 -1 -1 15 -1 0 1 2
TL-L45S3 3 1 19 55 4 0 11 22 1 0 1 2
TL-L45S3 3 1 20 56 4 0 10 22 1 0 1 2
TL-L45S3 3 1 21 57 4 0 11 23 1 0 1 2
TL-L45S3 3 1 22 58 4 0 10 23 1 0 1 2
TL-L45S3 3 1 23 59 4 1 11 20 1 0 1 2
TL-L45S3 3 1 24 60 4 1 10 20 1 0 1 2
TL-L45S3 3 1 25 61 4 1 11 21 1 0 1 2
TL-L45S3 3 1 26 62 4 1 10 21 1 0 1 2
TL-L45S3 3 1 27 63 -1 -1 -1 15 -1 0 1 2
TL-L45S3 3 1 28 64 4 2 11 18 1 0 1 2
TL-L45S3 3 1 29 65 4 2 10 18 1 0 1 2
TL-L45S3 3 1 30 66 4 2 11 19 1 0 1 2
TL-L45S3 3 1 31 67 4 2 10 19 1 0 1 2
TL-L45S3 3 1 32 68 4 3 11 16 1 0 1 2
TL-L45S3 3 1 33 69 4 3 10 16 1 0 1 2
TL-L45S3 3 1 34 70 4 3 11 17 1 0 1 2
TL-L45S3 3 1 35 71 4 3 10 17 1 0 1 2
TL-L45S3 4 0 0 36 3 0 21 18 1 0 1 2
TL-L45S3 4 0 1 37 3 0 20 18 1 0 1 2
TL-L45S3 4 0 2 38 3 0 21 19 1 0 1 2
TL-L45S3 4 0 3 39 3 0 20 19 1 0 1 2
TL-L45S3 4 0 4 40 3 1 21 16 1 0 1 2
TL-L45S3 4 0 5 41 3 1 20 16 1 0 1 2
TL-L45S3 4 0 6 42 3 1 21 17 1 0 1 2
TL-L45S3 4 0 7 43 3 1 20 17 1 0 1 2
TL-L45S3 4 0 8 44 -1 -1 -1 15 -1 0 1 2
TL-L45S3 4 0 9 45 3 2 21 22 1 0 1 2
TL-L45S3 4 0 10 46 3 2 20 22 1 0 1 2
TL-L45S3 4 0 11 47 3 2 21 23 1 0 1 2
TL-L45S3 4 0 12 48 3 2 20 23 1 0 1 2
TL-L45S3 4 0 13 49 3 3 21 20 1 0 1 2
TL-L45S3 4 0 14 50 3 3 20 20 1 0 1 2
TL-L45S3 4 0 15 51 3 3 21 21 1 0 1 2
TL-L45S3 4 0 16 52 3 3 20 21 1 0 1 2
TL-L45S3 4 0 17 53 -1 -1 -1 15 -1 0 1 2
TL-L45S3 4 0 18 54 -1 -1 -1 15 -1 0 1 2
TL-L45S3 4 0 19 55 4 0 19 22 1 0 1 2
TL-L45S3 4 0 20 56 4 0 18 22 1 0 1 2
TL-L45S3 4 0 21 57 4 0 19 23 1 0 1 2
TL-L45S3 4 0 22 58 4 0 18 23 1 0 1 2
TL-L45S3 4 0 23 59 4 1 19 20 1 0 1 2
TL-L45S3 4 0 24 60 4 1 18 20 1 0 1 2
TL-L45S3 4 0 25 61 4 1 19 21 1 0 1 2
TL-L45S3 4 0 26 62 4 1 18 21 1 0 1 2
TL-L45S3 4 0 27 63 -1 -1 -1 15 -1 0 1 2
TL-L45S3 4 0 28 64 4 2 19 18 1 0 1 2
TL-L45S3 4 0 29 65 4 2 18 18 1 0 1 2
TL-L45S3 4 0 30 66 4 2 19 19 1 0 1 2
TL-L45S3 4 0 31 67 4 2 18 19 1 0 1 2
TL-L45S3 4 0 32 68 4 3 19 16 1 0 1 2
TL-L45S3 4 0 33 69 4 3 18 16 1 0 1 2
TL-L45S3 4 0 34 70 4 3 19 17 1 0 1 2
TL-L45S3 4 0 35 71 4 3 18 17 1 0 1 2
TL-L45S3 4 1 0 36 3 0 29 18 1 0 1 2
TL-L45S3 4 1 1 37 3 0 28 18 1 0 1 2
TL-L45S3 4 1 2 38 3 0 29 19 1 0 1 2
TL-L45S3 4 1 3 39 3 0 28 19 1 0 1 2
TL-L45S3 4 1 4 40 3 1 29 16 1 0 1 2
TL-L45S3 4 1 5 41 3 1 28 16 1 0 1 2
TL-L45S3 4 1 6 42 3 1 29 17 1 0 1 2
TL-L45S3 4 1 7 43 3 1 28 17 1 0 1 2
TL-L45S3 4 1 8 44 -1 -1 -1 15 -1 0 1 2
TL-L45S3 4 1 9 45 3 2 29 22 1 0 1 2
TL-L45S3 4 1 10 46 3 2 28 22 1 0 1 2
TL-L45S3 4 1 11 47 3 2 29 23 1 0 1 2
TL-L45S3 4 1 12 48 3 2 28 23 1 0 1 2
TL-L45S3 4 1 13 49 3 3 29 20 1 0 1 2
TL-L45S3 4 1 14 50 3 3 28 20 1 0 1 2
TL-L45S3 4 1 15 51 3 3 29 21 1 0 1 2
TL-L45S3 4 1 16 52 3 3 28 21 1 0 1 2
TL-L45S3 4 1 17 53 -1 -1 -1 15 -1 0 1 2
TL-L45S3 4 1 18 54 -1 -1 -1 15 -1 0 1 2
TL-L45S3 4 1 19 55 4 0 27 22 1 0 1 2
TL-L45S3 4 1 20 56 4 0 26 22 1 0 1 2
TL-L45S3 4 1 21 57 4 0 27 23 1 0 1 2
TL-L45S3 4 1 22 58 4 0 26 23 1 0 1 2
TL-L45S3 4 1 23 59 4 1 27 20 1 0 1 2
TL-L45S3 4 1 24 60 4 1 26 20 1 0 1 2
TL-L45S3 4 1 25 61 4 1 27 21 1 0 1 2
TL-L45S3 4 1 26 62 4 1 26 21 1 0 1 2
TL-L45S3 4 1 27 63 -1 -1 -1 15 -1 0 1 2
TL-L45S3 4 1 28 64 4 2 27 18 1 0 1 2
TL-L45S3 4 1 29 65 4 2 26 18 1 0 1 2
TL-L45S3 4 1 30 66 4 2 27 19 1 0 1 2
TL-L45S3 4 1 31 67 4 2 26 19 1 0 1 2
TL-L45S3 4 1 32 68 4 3 27 16 1 0 1 2
TL-L45S3 4 1 33 69 4 3 26 16 1 0 1 2
TL-L45S3 4 1 34 70 4 3 27 17 1 0 1 2
TL-L45S3 4 1 35 71 4 3 26 17 1 0 1 2
TL-L45S3 5 0 0 36 3 0 1 18 1 0 1 2
TL-L45S3 5 0 1 37 3 0 0 18 1 0 1 2
TL-L45S3 5 0 2 38 3 0 1 19 1 0 1 2
TL-L45S3 5 0 3 39 3 0 0 19 1 0 1 2
TL-L45S3 5 0 4 40 3 1 1 16 1 0 1 2
TL-L45S3 5 0 5 41 3 1 0 16 1 0 1 2
TL-L45S3 5 0 6 42 3 1 1 17 1 0 1 2
TL-L45S3 5 0 7 43 3 1 0 17 1 0 1 2
TL-L45S3 5 0 8 44 -1 -1 -1 15 -1 0 1 2
TL-L45S3 5 0 9 45 3 2 1 22 1 0 1 2
TL-L45S3 5 0 10 46 3 2 0 22 1 0 1 2
TL-L45S3 5 0 11 47 3 2 1 23 1 0 1 2
TL-L45S3 5 0 12 48 3 2 0 23 1 0 1 2
TL-L45S3 5 0 13 49 3 3 1 20 1 0 1 2
TL-L45S3 5 0 14 50 3 3 0 20 1 0 1 2
TL-L45S3 5 0 15 51 3 3 1 21 1 0 1 2
TL-L45S3 5 0 16 52 3 3 0 21 1 0 1 2
TL-L46S1 0 0 0 0 1 0 5 4 1 0 1 1
TL-L46S1 0 0 1 1 1 0 4 4 1 0 1 1
TL-L46S1 0 0 2 2 1 0 5 5 1 0 1 1
TL-L46S1 0 0 3 3 1 0 4 5 1 0 1 1
TL-L46S1 0 0 4 4 1 1 5 6 1 0 1 1
TL-L46S1 0 0 5 5 1 1 4 6 1 0 1 1
TL-L46S1 0 0 6 6 1 1 5 7 1 0 1 1
TL-L46S1 0 0 7 7 1 1 4 7 1 0 1 1
TL-L46S1 0 0 8 8 -1 -1 -1 -1 -1 0 1 1
TL-L46S1 0 0 9 9 1 2 5 2 1 0 1 1
TL-L46S1 0 0 10 10 1 2 4 2 1 0 1 1
TL-L46S1 0 0 11 11 1 2 5 3 1 0 1 1
TL-L46S1 0 0 12 12 1 2 4 3 1 0 1 1
TL-L46S1 0 0 13 13 1 3 5 0 1 0 1 1
TL-L46S1 0 0 14 14 1 3 4 0 1 0 1 1
TL-L46S1 0 0 15 15 1 3 5 1 1 0 1 1
TL-L46S1 0 0 16 16 1 3 4 1 1 0 1 1
TL-L46S1 0 0 17 17 -1 -1 -1 -1 -1 0 1 1
TL-L46S1 0 0 18 18 -1 -1 -1 -1 -1 0 1 1
TL-L46S1 0 0 19 19 2 0 3 0 1 0 1 1
TL-L46S1 0 0 20 20 2 0 2 0 1 0 1 1
TL-L46S1 0 0 21 21 2 0 3 1 1 0 1 1
TL-L46S1 0 0 22 22 2 0 2 1 1 0 1 1
TL-L46S1 0 0 23 23 2 1 3 6 1 0 1 1
TL-L46S1 0 0 24 24 2 1 2 6 1 0 1 1
TL-L46S1 0 0 25 25 2 1 3 7 1 0 1 1
TL-L46S1 0 0 26 26 2 1 2 7 1 0 1 1
TL-L46S1 0 0 27 27 -1 -1 -1 -1 -1 0 1 1
TL-L46S1 0 0 28 28 2 2 3 4 1 0 1 1
TL-L46S1 0 0 29 29 2 2 2 4 1 0 1 1
TL-L46S1 0 0 30 30 2 2 3 5 1 0 1 1
TL-L46S1 0 0 31 31 2 2 2 5 1 0 1 1
TL-L46S1 0 0 32 32 2 3 3 2 1 0 1 1
TL-L46S1 0 0 33 33 2 3 2 2 1 0 1 1
TL-L46S1 0 0 34 34 2 3 3 3 1 0 1 1
TL-L46S1 0 0 35 35 2 3 2 3 1 0 1 1
TL-L46S1 0 1 0 0 1 0 25 4 1 0 1 1
TL-L46S1 0 1 1 1 1 0 24 4 1 0 1 1
TL-L46S1 0 1 2 2 1 0 25 5 1 0 1 1
TL-L46S1 0 1 3 3 1 0 24 5 1 0 1 1
TL-L46S1 0 1 4 4 1 1 25 6 1 0 1 1
TL-L46S1 0 1 5 5 1 1 24 6 1 0 1 1
TL-L46S1 0 1 6 6 1 1 25 7 1 0 1 1
TL-L46S1 0 1 7 7 1 1 24 7 1 0 1 1
TL-L46S1 0 1 8 8 -1 -1 -1 -1 -1 0 1 1
TL-L46S1 0 1 9 9 1 2 25 2 1 0 1 1
TL-L46S1 0 1 10 10 1 2 24 2 1 0 1 1
TL-L46S1 0 1 11 11 1 2 25 3 1 0 1 1
TL-L46S1 0 1 12 12 1 2 24 3 1 0 1 1
TL-L46S1 0 1 13 13 1 3 25 0 1 0 1 1
TL-L46S1 0 1 14 14 1 3 24 0 1 0 1 1
TL-L46S1 0 1 15 15 1 3 25 1 1 0 1 1
TL-L46S1 0 1 16 16 1 3 24 1 1 0 1 1
TL-L46S1 0 1 17 17 -1 -1 -1 -1 -1 0 1 1
TL-L46S1 0 1 18 18 -1 -1 -1 -1 -1 0 1 1
TL-L46S1 0 1 19 19 2 0 23 0 1 0 1 1
TL-L46S1 0 1 20 20 2 0 22 0 1 0 1 1
TL-L46S1 0 1 21 21 2 0 23 1 1 0 1 1
TL-L46S1 0 1 22 22 2 0 22 1 1 0 1 1
TL-L46S1 0 1 23 23 2 1 23 6 1 0 1 1
TL-L46S1 0 1 24 24 2 1 22 6 1 0 1 1
TL-L46S1 0 1 25 25 2 1 23 7 1 0 1 1
TL-L46S1 0 1 26 26 2 1 22 7 1 0 1 1
TL-L46S1 0 1 27 27 -1 -1 -1 -1 -1 0 1 1
TL-L46S1 0 1 28 28 2 2 23 4 1 0 1 1
TL-L46S1 0 1 29 29 2 2 22 4 1 0 1 1
TL-L46S1 0 1 30 30 2 2 23 5 1 0 1 1
TL-L46S1 0 1 31 31 2 2 22 5 1 0 1 1
TL-L46S1 0 1 32 32 2 3 23 2 1 0 1 1
TL-L46S1 0 1 33 33 2 3 22 2 1 0 1 1
TL-L46S1 0 1 34 34 2 3 23 3 1 0 1 1
TL-L46S1 0 1 35 35 2 3 22 3 1 0 1 1
TL-L46S1 1 0 0 0 1 0 33 4 1 0 1 1
TL-L46S1 1 0 1 1 1 0 32 4 1 0 1 1
TL-L46S1 1 0 2 2 1 0 33 5 1 0 1 1
TL-L46S1 1 0 3 3 1 0 32 5 1 0 1 1
TL-L46S1 1 0 4 4 1 1 33 6 1 0 1 1
TL-L46S1 1 0 5 5 1 1 32 6 1 0 1 1
TL-L46S1 1 0 6 6 1 1 33 7 1 0 1 1
TL-L46S1 1 0 7 7 1 1 32 7 1 0 1 1
TL-L46S1 1 0 8 8 -1 -1 -1 -1 -1 0 1 1
TL-L46S1 1 0 9 9 1 2 33 2 1 0 1 1
TL-L46S1 1 0 10 10 1 2 32 2 1 0 1 1
TL-L46S1 1 0 11 11 1 2 33 3 1 0 1 1
TL-L46S1 1 0 12 12 1 2 32 3 1 0 1 1
TL-L46S1 1 0 13 13 1 3 33 0 1 0 1 1
TL-L46S1 1 0 14 14 1 3 32 0 1 0 1 1
TL-L46S1 1 0 15 15 1 3 33 1 1 0 1 1
TL-L46S1 1 0 16 16 1 3 32 1 1 0 1 1
TL-L46S1 1 0 17 17 -1 -1 -1 -1 -1 0 1 1
TL-L46S1 1 0 18 18 -1 -1 -1 -1 -1 0 1 1
TL-L46S1 1 0 19 19 2 0 31 0 1 0 1 1
TL-L46S1 1 0 20 20 2 0 30 0 1 0 1 1
TL-L46S1 1 0 21 21 2 0 31 1 1 0 1 1
TL-L46S1 1 0 22 22 2 0 30 1 1 0 1 1
TL-L46S1 1 0 23 23 2 1 31 6 1 0 1 1
TL-L46S1 1 0 24 24 2 1 30 6 1 0 1 1
TL-L46S1 1 0 25 25 2 1 31 7 1 0 1 1
TL-L46S1 1 0 26 26 2 1 30 7 1 0 1 1
TL-L46S1 1 0 27 27 -1 -1 -1 -1 -1 0 1 1
TL-L46S1 1 0 28 28 2 2 31 4 1 0 1 1
TL-L46S1 1 0 29 29 2 2 30 4 1 0 1 1
TL-L46S1 1 0 30 30 2 2 31 5 1 0 1 1
TL-L46S1 1 0 31 31 2 2 30 5 1 0 1 1
TL-L46S1 1 0 32 32 2 3 31 2 1 0 1 1
TL-L46S1 1 0 33 33 2 3 30 2 1 0 1 1
TL-L46S1 1 0 34 34 2 3 31 3 1 0 1 1
TL-L46S1 1 0 35 35 2 3 30 3 1 0 1 1
TL-L46S1 1 1 0 0 1 0 17 4 1 0 1 1
TL-L46S1 1 1 1 1 1 0 16 4 1 0 1 1
TL-L46S1 1 1 2 2 1 0 17 5 1 0 1 1
TL-L46S1 1 1 3 3 1 0 16 5 1 0 1 1
TL-L46S1 1 1 4 4 1 1 17 6 1 0 1 1
TL-L46S1 1 1 5 5 1 1 16 6 1 0 1 1
TL-L46S1 1 1 6 6 1 1 17 7 1 0 1 1
TL-L46S1 1 1 7 7 1 1 16 7 1 0 1 1
TL-L46S1 1 1 8 8 -1 -1 -1 -1 -1 0 1 1
TL-L46S1 1 1 9 9 1 2 17 2 1 0 1 1
TL-L46S1 1 1 10 10 1 2 16 2 1 0 1 1
TL-L46S1 1 1 11 11 1 2 17 3 1 0 1 1
TL-L46S1 1 1 12 12 1 2 16 3 1 0 1 1
TL-L46S1 1 1 13 13 1 3 17 0 1 0 1 1
TL-L46S1 1 1 14 14 1 3 16 0 1 0 1 1
TL-L46S1 1 1 15 15 1 3 17 1 1 0 1 1
TL-L46S1 1 1 16 16 1 3 16 1 1 0 1 1
TL-L46S1 1 1 17 17 -1 -1 -1 -1 -1 0 1 1
TL-L46S1 1 1 18 18 -1 -1 -1 -1 -1 0 1 1
TL-L46S1 1 1 19 19 2 0 15 0 1 0 1 1
TL-L46S1 1 1 20 20 2 0 14 0 1 0 1 1
TL-L46S1 1 1 21 21 2 0 15 1 1 0 1 1
TL-L46S1 1 1 22 22 2 0 14 1 1 0 1 1
TL-L46S1 1 1 23 23 2 1 15 6 1 0 1 1
TL-L46S1 1 1 24 24 2 1 14 6 1 0 1 1
TL-L46S1 1 1 25 25 2 1 15 7 1 0 1 1
TL-L46S1 1 1 26 26 2 1 14 7 1 0 1 1
TL-L46S1 1 1 27 27 -1 -1 -1 -1 -1 0 1 1
TL-L46S1 1 1 28 28 2 2 15 4 1 0 1 1
TL-L46S1 1 1 29 29 2 2 14 4 1 0 1 1
TL-L46S1 1 1 30 30 2 2 15 5 1 0 1 1
TL-L46S1 1 1 31 31 2 2 14 5 1 0 1 1
TL-L46S1 1 1 32 32 2 3 15 2 1 0 1 1
TL-L46S1 1 1 33 33 2 3 14 2 1 0 1 1
TL-L46S1 1 1 34 34 2 3 15 3 1 0 1 1
TL-L46S1 1 1 35 35 2 3 14 3 1 0 1 1
TL-L46S1 2 0 0 72 5 0 9 4 1 0 2 1
TL-L46S1 2 0 1 73 5 0 8 4 1 0 2 1
TL-L46S1 2 0 2 74 5 0 9 5 1 0 2 1
TL-L46S1 2 0 3 75 5 0 8 5 1 0 2 1
TL-L46S1 2 0 4 76 5 2 9 2 1 0 2 1
TL-L46S1 2 0 5 77 5 2 8 2 1 0 2 1
TL-L46S1 2 0 6 78 5 2 9 3 1 0 2 1
TL-L46S1 2 0 7 79 5 2 8 3 1 0 2 1
TL-L46S1 2 0 8 80 -1 -1 -1 -1 -1 0 2 1
TL-L46S1 2 0 9 81 5 3 9 0 1 0 2 1
TL-L46S1 2 0 10 82 5 3 8 0 1 0 2 1
TL-L46S1 2 0 11 83 5 3 9 1 1 0 2 1
TL-L46S1 2 0 12 84 5 3 8 1 1 0 2 1
TL-L46S1 2 0 13 85 5 1 9 6 1 0 2 1
TL-L46S1 2 0 14 86 5 1 8 6 1 0 2 1
TL-L46S1 2 0 15 87 5 1 9 7 1 0 2 1
TL-L46S1 2 0 16 88 5 1 8 7 1 0 2 1
TL-L46S1 2 0 17 89 -1 -1 -1 -1 -1 0 2 1
TL-L46S1 2 0 18 90 -1 -1 -1 -1 -1 0 2 1
TL-L46S1 2 0 19 91 6 1 7 6 1 0 2 1
TL-L46S1 2 0 20 92 6 1 6 6 1 0 2 1
TL-L46S1 2 0 21 93 6 1 7 7 1 0 2 1
TL-L46S1 2 0 22 94 6 1 6 7 1 0 2 1
TL-L46S1 2 0 23 95 6 2 7 4 1 0 2 1
TL-L46S1 2 0 24 96 6 2 6 4 1 0 2 1
TL-L46S1 2 0 25 97 6 2 7 5 1 0 2 1
TL-L46S1 2 0 26 98 6 2 6 5 1 0 2 1
